Time,Player_X,Player_Y,Enemy_X,Enemy_Y,Distance_to_Nearest_Enemy,Time_in_Safe_Areas,Player_Speed,Player_Direction,Input_Frequency,Events,avg_distance,time_in_safe_area,reaction_latency,speed_mean,input_rate,evade_count,normalized_distance,normalized_speed,normalized_input_rate
15.59,508,296,307.8985570728424,169.1282768018738,236.93,8.07,7,32.4,59.0,No events,177.92113333333336,2366.23,0.019999999999999574,7.04,49.42,0,0.23693,0.7,0.8565981049225792
15.61,501,296,310.40581360528074,170.77559725659566,228.05,8.09,7,33.3,59.0,No events,178.11346666666668,2374.32,0.019999999999999574,7.02,49.64,0,0.22805,0.7,0.8604113704645251
15.63,494,296,312.8842031254942,172.46603666281408,219.23,8.11,7,34.3,59.0,No events,178.267,2382.4300000000003,0.019999999999999574,7.0,49.86,0,0.21922999999999998,0.7,0.8642246360064709
15.64,487,296,315.3309373461667,174.20197780622593,210.49,8.12,7,35.4,59.0,No events,178.38226666666668,2390.55,0.019999999999999574,7.0,50.08,0,0.21049,0.7,0.8680379015484169
15.66,480,296,317.74286278119826,175.98596651018337,201.82,8.14,7,36.5,59.0,No events,178.49073333333334,2398.69,0.019999999999999574,7.0,50.3,0,0.20182,0.7,0.8718511670903628
15.68,473,296,320.11640258300025,177.8207168499467,193.23,8.16,7,37.7,59.0,No events,178.59193333333334,2406.85,0.019999999999999574,7.0,50.52,0,0.19322999999999999,0.7,0.8756644326323088
15.7,466,296,322.44748816595296,179.70911299613795,184.75,8.18,7,39.0,59.0,No events,178.68546666666666,2415.0299999999997,0.019999999999999574,7.0,50.74,0,0.18475,0.7,0.8794776981742547
15.71,459,296,324.73147893856606,181.65420583469816,176.36,8.19,7,40.4,59.0,No events,178.7708,2423.22,0.019999999999999574,7.0,50.96,0,0.17636000000000002,0.7,0.8832909637162006
15.73,452,296,326.9630683650845,183.6592017527616,168.09,8.21,7,41.9,59.0,No events,178.8474,2431.43,0.019999999999999574,7.0,51.18,0,0.16809000000000002,0.7,0.8871042292581465
15.75,445,296,329.1361746128967,185.72743994884047,159.95,8.23,7,43.6,59.0,No events,178.91466666666665,2439.66,0.019999999999999574,7.0,51.4,0,0.15994999999999998,0.7,0.8909174948000924
15.76,438,296,331.2438143394546,187.8623532452145,151.96,8.24,7,45.4,59.0,No events,178.97206666666668,2447.8999999999996,0.019999999999999574,7.0,51.62,0,0.15196,0.7,0.8947307603420382
15.78,431,296,333.277958932968,190.0674055739996,144.12,8.24,7,47.3,59.0,No events,178.99720000000002,2456.1399999999994,0.019999999999999574,7.0,51.84,0,0.14412,0.7,0.8985440258839843
15.8,424,296,335.2293740600667,192.3459970252542,136.47,8.24,7,49.4,59.0,No events,178.99133333333333,2464.379999999999,0.019999999999999574,7.0,52.06,0,0.13647,0.7,0.9023572914259302
15.81,417,296,337.08744616367835,194.7013246155864,129.02,8.24,7,51.7,59.0,No events,178.95579999999998,2472.619999999999,0.019999999999999574,7.0,52.28,0,0.12902000000000002,0.7,0.9061705569678761
15.83,410,296,338.8400042646716,197.1361839755173,121.81,8.24,7,54.3,59.0,No events,178.89219999999997,2480.8599999999988,0.019999999999999574,7.0,52.5,0,0.12181,0.7,0.909983822509822
15.84,403,296,340.4731529164533,199.6526945519273,114.86,8.24,7,57.0,59.0,No events,178.80226666666667,2489.0999999999985,0.019999999999999574,7.0,52.72,0,0.11486,0.7,0.913797088051768
15.86,396,296,341.9711433865579,202.25192993016373,108.2,8.24,7,60.0,59.0,No events,178.68793333333335,2497.3399999999983,0.019999999999999574,7.0,52.94,0,0.1082,0.7,0.9176103535937138
15.88,389,296,343.3163257350206,204.9334377987676,101.88,8.24,7,63.4,59.0,No events,178.55146666666664,2505.579999999998,0.019999999999999574,7.0,53.16,0,0.10188,0.7,0.9214236191356597
15.9,382,296,344.4892438935124,207.6946445989693,95.94,8.24,7,67.0,59.0,No events,178.3954,2513.819999999998,0.019999999999999574,7.0,53.38,0,0.09594,0.7,0.9252368846776058
15.91,375,296,345.46895582181486,210.5301629885309,90.43,8.24,7,70.9,59.0,No events,178.2226,2522.0599999999977,0.019999999999999574,7.0,53.6,0,0.09043000000000001,0.7,0.9290501502195516
15.93,368,296,346.2336730254005,213.4310607113988,85.39,8.24,7,75.2,59.0,No events,178.0126,2530.2999999999975,0.019999999999999574,7.0,53.82,0,0.08539,0.7,0.9328634157614976
15.94,361,296,346.76180307291213,216.38420795678212,80.88,8.24,7,79.9,59.0,No events,177.76700000000002,2538.5399999999972,0.019999999999999574,7.0,54.04,0,0.08088,0.7,0.9366766813034435
15.96,354,296,347.03342511103267,219.3718862306944,76.94,8.24,7,84.8,59.0,No events,177.48766666666668,2546.779999999997,0.019999999999999574,7.0,54.26,0,0.07694,0.7,0.9404899468453893
15.98,347,296,347.0321165139836,222.37188594529,73.63,8.24,7,90.0,59.0,No events,177.17713333333333,2555.019999999997,0.019999999999999574,7.0,54.48,0,0.07363,0.7,0.9443032123873353
15.99,340,296,346.7468887331494,225.3582960164357,70.96,8.24,7,95.5,59.0,No events,176.83806666666666,2563.2599999999966,0.019999999999999574,7.0,54.7,0,0.07096,0.7,0.9481164779292813
16.01,333,296,346.17383784895617,228.3030562246913,68.97,8.24,7,101.0,59.0,No events,176.4736,2571.4999999999964,0.019999999999999574,7.0,54.92,0,0.06897,0.7,0.9519297434712272
16.03,326,296,345.31706518182887,231.1781111105784,67.64,8.24,7,106.6,59.0,No events,176.08673333333334,2579.739999999996,0.019999999999999574,7.0,55.14,0,0.06764,0.7,0.9557430090131731
16.04,319,296,344.1885534237455,233.9577623858048,66.96,8.24,7,112.1,59.0,No events,175.68066666666667,2587.979999999996,0.019999999999999574,7.0,55.36,0,0.06695999999999999,0.7,0.9595562745551189
16.06,312,296,342.80697602955007,236.62070134564752,66.9,8.24,7,117.4,59.0,No events,175.25840000000002,2596.2199999999957,0.019999999999999574,7.0,55.58,0,0.0669,0.7,0.9633695400970649
16.08,305,296,341.195738389418,239.1512967828958,67.39,8.24,7,122.5,59.0,No events,174.82266666666666,2604.4599999999955,0.019999999999999574,7.0,55.8,0,0.06739,0.7,0.9671828056390108
16.1,298,296,339.38073565674944,241.53997111825535,68.4,8.24,7,127.2,59.0,No events,174.37606666666667,2612.6999999999953,0.019999999999999574,7.0,55.85333333333333,0,0.0684,0.7,0.9681072336491795
16.11,291,296,337.3882924915844,243.7827752188373,69.85,8.24,7,131.6,59.0,No events,173.92066666666668,2620.939999999995,0.019999999999999574,7.0,55.906666666666666,0,0.06985,0.7,0.9690316616593483
16.13,284,296,335.2435805244567,245.88044310915248,71.68,8.24,7,135.6,59.0,No events,173.45833333333334,2629.179999999995,0.019999999999999574,7.0,55.96,0,0.07168000000000001,0.7,0.969956089669517
16.14,277,296,332.9696055733777,247.83723587331147,73.84,8.24,7,139.3,59.0,No events,172.99053333333333,2637.4199999999946,0.019999999999999574,7.0,56.013333333333335,0,0.07384,0.7,0.9708805176796858
16.16,270,296,330.58670621910824,249.65981390111224,76.28,8.24,7,142.6,59.0,No events,172.5186,2645.6599999999944,0.019999999999999574,7.0,56.06666666666667,0,0.07628,0.7,0.9718049456898544
16.18,263,296,328.1124345687046,251.35627486441467,78.95,8.24,7,145.6,59.0,No events,172.0436,2653.899999999994,0.019999999999999574,7.0,56.12,0,0.07895,0.7,0.972729373700023
16.19,256,296,325.5616817799418,252.9354076044397,81.81,8.24,7,148.2,59.0,No events,171.56626666666665,2662.139999999994,0.019999999999999574,7.0,56.17333333333333,0,0.08181000000000001,0.7,0.9736538017101918
16.21,249,296,322.94693541535867,254.40615620596856,84.84,8.24,7,150.6,59.0,No events,171.08726666666666,2670.3799999999937,0.019999999999999574,7.0,56.22666666666667,0,0.08484,0.7,0.9745782297203605
16.23,242,296,320.2785894056681,255.7772614435665,88.01,8.24,7,152.8,59.0,No events,170.6072,2678.6199999999935,0.019999999999999574,7.0,56.28,0,0.08801,0.7,0.9755026577305292
16.24,235,296,317.5652576623875,257.0570391003905,91.29,8.24,7,154.7,59.0,No events,170.169,2686.8599999999933,0.019999999999999574,7.0,56.333333333333336,0,0.09129000000000001,0.7,0.9764270857406979
16.26,228,296,314.81406484207986,258.2532573352823,94.67,8.24,7,156.5,59.0,No events,169.79193333333333,2695.099999999993,0.019999999999999574,7.0,56.38666666666666,0,0.09467,0.7,0.9773515137508666
16.28,221,296,312.03090251812955,259.3730820887788,98.12,8.24,7,158.1,59.0,No events,169.47459999999998,2703.339999999993,0.019999999999999574,7.0,56.44,0,0.09812,0.7,0.9782759417610353
16.29,214,296,309.2206477848532,260.4230670096694,101.65,8.24,7,159.5,59.0,No events,169.2156,2711.5799999999927,0.019999999999999574,7.0,56.49333333333333,0,0.10165,0.7,0.9792003697712041
16.31,207,296,306.38734601035463,261.40917098726186,105.23,8.24,7,160.8,59.0,No events,169.01319999999998,2719.8199999999924,0.019999999999999574,7.0,56.54666666666667,0,0.10523,0.7,0.9801247977813727
16.33,200,296,303.534361609703,262.3367916045611,108.87,8.24,7,162.0,59.0,No events,168.86553333333333,2728.059999999992,0.019999999999999574,7.0,56.6,0,0.10887000000000001,0.7,0.9810492257915415
16.34,193,296,300.66450140591064,263.2108067135203,112.55,8.24,7,163.1,59.0,No events,168.77053333333333,2736.299999999992,0.019999999999999574,7.0,56.653333333333336,0,0.11255,0.7,0.9819736538017102
16.36,186,296,297.78011507130407,264.03561909990566,116.26,8.24,7,164.0,59.0,No events,168.72586666666666,2744.539999999992,0.019999999999999574,7.0,56.70666666666666,0,0.11626,0.7,0.9828980818118788
16.38,179,296,294.883176707483,264.8152011136938,120.01,8.24,7,164.9,59.0,Picked shield,168.7292,2752.7799999999916,0.019999999999999574,7.0,56.76,0,0.12001,0.7,0.9838225098220476
16.39,172,296,291.97535105905786,265.55313742419816,123.78,8.24,7,165.8,59.0,Player hit a trap,168.778,2761.0199999999913,0.019999999999999574,7.0,56.81333333333333,0,0.12378,0.7,0.9847469378322162
16.41,165,296,289.05804728543376,266.25266490214216,127.57,8.24,7,166.5,59.0,Player hit a trap,168.86960000000002,2769.259999999991,0.019999999999999574,7.0,56.86666666666667,0,0.12757,0.7,0.985671365842385
16.43,158,296,286.1324626928213,266.9167091713508,131.39,8.24,7,167.2,59.0,No events,169.0014,2777.499999999991,0.019999999999999574,7.0,56.92,0,0.13138999999999998,0.7,0.9865957938525537
16.44,151,296,283.19961837685304,267.5479177092308,135.23,8.24,7,167.9,59.0,No events,169.17073333333335,2785.7399999999907,0.019999999999999574,7.0,56.973333333333336,0,0.13523,0.7,0.9875202218627225
16.46,144,296,280.2603883478347,268.14868957651225,139.08,8.24,7,168.4,59.0,No events,169.3748666666667,2793.9799999999905,0.019999999999999574,7.0,57.026666666666664,0,0.13908,0.7,0.988444649872891
16.48,137,296,277.3155234002653,268.7212019698953,142.94,8.24,7,169.0,59.0,No events,169.61106666666666,2802.2199999999903,0.019999999999999574,7.0,57.08,0,0.14294,0.7,0.9893690778830598
16.49,137,296,274.3706584526959,269.2937143632783,139.94,8.24,7,169.0,59.0,No events,169.83093333333332,2810.45999999999,0.019999999999999574,7.0,57.13333333333333,0,0.13994,0.7,0.9902935058932285
16.51,137,296,271.42579350512653,269.8662267566613,136.94,8.24,7,169.0,59.0,No events,170.03186666666667,2818.69999999999,0.019999999999999574,7.0,57.18666666666667,0,0.13694,0.7,0.9912179339033973
16.53,137,296,268.48092855755715,270.43873915004434,133.94,8.24,7,169.0,59.0,No events,170.21146666666667,2826.9399999999896,0.019999999999999574,7.0,57.24,0,0.13394,0.7,0.992142361913566
16.54,137,296,265.53606360998776,271.01125154342736,130.94,8.24,7,169.0,59.0,No events,170.36733333333333,2835.1799999999894,0.019999999999999574,7.0,57.29333333333334,0,0.13094,0.7,0.9930667899237348
16.56,137,296,262.5911986624184,271.5837639368104,127.94,8.24,7,169.0,59.0,No events,170.4974,2843.419999999989,0.019999999999999574,7.0,57.346666666666664,0,0.12794,0.7,0.9939912179339033
16.58,137,296,259.646333714849,272.1562763301934,124.94,8.24,7,169.0,59.0,No events,170.59966666666668,2851.659999999989,0.019999999999999574,7.0,57.4,0,0.12494,0.7,0.994915645944072
16.6,137,296,256.7014687672796,272.72878872357643,121.94,8.24,7,169.0,59.0,No events,170.6722666666667,2859.8999999999887,0.019999999999999574,7.0,57.45333333333333,0,0.12193999999999999,0.7,0.9958400739542408
16.61,137,296,253.75660381971025,273.30130111695945,118.94,8.24,7,169.0,59.0,No events,170.7136,2868.1399999999885,0.019999999999999574,7.0,57.50666666666667,0,0.11894,0.7,0.9967645019644095
16.63,137,296,250.81173887214084,273.8738135103425,115.94,8.24,7,169.0,52.0,No events,170.72213333333332,2876.3799999999883,0.019999999999999574,7.0,57.513333333333335,0,0.11594,0.7,0.9968800554656806
16.64,137,296,247.86687392457145,274.4463259037255,112.94,8.24,7,169.0,52.0,No events,170.69646666666668,2884.619999999988,0.019999999999999574,7.0,57.52,0,0.11294,0.7,0.9969956089669517
16.66,137,296,244.9220089770021,275.0188382971085,109.94,8.24,7,169.0,52.0,No events,170.6354,2892.859999999988,0.019999999999999574,7.0,57.526666666666664,0,0.10994,0.7,0.9971111624682227
16.68,137,296,241.97714402943268,275.59135069049154,106.94,8.24,7,169.0,52.0,No events,170.53779999999998,2901.0999999999876,0.019999999999999574,7.0,57.53333333333333,0,0.10694,0.7,0.9972267159694939
16.69,144,296,239.04018328564771,276.2031199194221,97.08,8.24,7,168.2,52.0,No events,170.357,2909.3399999999874,0.019999999999999574,7.0,57.54,0,0.09708,0.7,0.9973422694707649
16.71,151,296,236.1132674583754,276.8612716800841,87.24,8.24,7,167.3,52.0,No events,170.09226666666666,2917.579999999987,0.019999999999999574,7.0,57.54666666666667,0,0.08724,0.7,0.997457822972036
16.73,158,296,233.19945266254928,277.5751927791033,77.42,8.24,7,166.2,52.0,No events,169.74286666666666,2925.819999999987,0.019999999999999574,7.0,57.553333333333335,0,0.07742,0.7,0.9975733764733071
16.74,165,296,230.30328252125284,278.35762393432583,67.64,8.24,7,164.9,52.0,No events,169.30839999999998,2934.0599999999868,0.019999999999999574,7.0,57.56,0,0.06764,0.7,0.9976889299745783
16.76,172,296,227.4318639105934,279.2265054926285,57.91,8.24,7,163.2,52.0,No events,168.7886,2942.2999999999865,0.019999999999999574,7.0,57.56666666666667,0,0.057909999999999996,0.7,0.9978044834758494
16.78,179,296,224.59706166162945,280.208287652412,48.25,8.24,7,160.9,52.0,No events,168.18333333333334,2950.5399999999863,0.019999999999999574,7.0,57.57333333333333,0,0.04825,0.7,0.9979200369771203
16.79,186,296,221.8204713496507,281.34430976462,38.7,8.24,7,157.7,52.0,Player collided with enemy,167.49286666666666,2958.779999999986,0.019999999999999574,7.0,57.58,0,0.038700000000000005,0.7,0.9980355904783914
16.81,193,296,219.14636144241427,282.7041392407015,29.33,8.24,7,153.0,52.0,Player collided with enemy,166.71793333333332,2967.019999999986,0.019999999999999574,7.0,57.586666666666666,0,0.02933,0.7,0.9981511439796625
16.83,200,296,216.68223806466165,284.4153072567692,20.31,8.24,7,145.2,52.0,Player collided with enemy,165.86046666666667,2975.2599999999857,0.019999999999999574,7.0,57.593333333333334,0,0.020309999999999998,0.7,0.9982666974809337
16.84,207,296,214.75836500520663,286.71720048867707,12.1,8.24,7,129.9,52.0,Player collided with enemy,164.92546666666667,2983.4999999999854,0.019999999999999574,7.0,57.6,0,0.0121,0.7,0.9983822509822048
16.86,214,296,214.5140916480873,289.7072390380944,6.31,8.24,7,94.7,52.0,Player collided with enemy,163.9288,2991.7399999999852,0.019999999999999574,7.0,57.60666666666667,0,0.00631,0.7,0.9984978044834759
16.88,221,296,216.6672294472193,291.7962573764411,6.04,8.24,7,44.1,52.0,Player collided with enemy;Player hit a trap,162.90693333333334,2999.979999999985,0.019999999999999574,7.0,57.61333333333334,0,0.00604,0.7,0.9986133579847469
16.89,228,296,219.4799564023104,292.83960155556133,9.09,8.24,7,20.4,52.0,Player collided with enemy;Player hit a trap,161.88173333333336,3008.219999999985,0.010000000000001563,7.0,57.62,0,0.009089999999999999,0.7,0.998728911486018
16.91,235,296,222.41962649348096,293.43821641929026,12.84,8.24,7,11.5,52.0,Player collided with enemy;Player hit a trap,160.8576,3016.4599999999846,0.010000000000001563,7.0,57.626666666666665,0,0.01284,0.7,0.9988444649872891
16.92,242,296,225.3942750960699,293.82740235315185,16.75,8.24,7,7.5,52.0,Player collided with enemy;Player hit a trap,159.83546666666666,3024.6999999999844,0.010000000000001563,7.0,57.63333333333333,0,0.01675,0.7,0.9989600184885602
16.94,249,296,228.3816490686825,294.1023509806381,20.71,8.24,7,5.3,52.0,Player collided with enemy;Player hit a trap,158.8154,3032.939999999984,0.010000000000001563,7.0,57.64,0,0.02071,0.7,0.9990755719898313
16.96,256,296,231.37459250713917,294.3079952710998,24.68,8.24,7,3.9,52.0,Player collided with enemy;Player hit a trap,157.79733333333334,3041.179999999984,0.010000000000001563,7.0,57.64666666666667,0,0.02468,0.7,0.9991911254911023
16.97,256,296,234.36753594559576,294.5136395615615,21.68,8.24,7,3.9,52.0,Player collided with enemy;Player hit a trap,156.73460000000003,3049.4199999999837,0.010000000000001563,7.0,57.653333333333336,0,0.02168,0.7,0.9993066789923735
16.99,256,296,237.3604793840524,294.7192838520232,18.68,8.24,7,3.9,52.0,Player collided with enemy;Player hit a trap,155.62706666666668,3057.6599999999835,0.010000000000001563,7.0,57.66,0,0.01868,0.7,0.9994222324936445
17.01,256,296,240.353422822509,294.9249281424849,15.68,8.24,7,3.9,52.0,Player collided with enemy;Player hit a trap,154.47466666666668,3065.8999999999833,0.010000000000001563,7.0,57.666666666666664,0,0.01568,0.7,0.9995377859949156
17.03,256,296,243.3463662609656,295.13057243294656,12.68,8.24,7,3.9,52.0,Player collided with enemy;Player hit a trap,153.27720000000002,3074.139999999983,0.010000000000001563,7.0,57.67333333333333,0,0.01268,0.7,0.9996533394961867
17.04,256,296,246.33930969942224,295.33621672340826,9.68,8.24,7,3.9,52.0,Player collided with enemy,152.0346,3082.379999999983,0.010000000000001563,7.0,57.68,0,0.00968,0.7,0.9997688929974577
17.06,256,296,249.3322531378789,295.54186101386995,6.68,8.24,7,3.9,52.0,Player collided with enemy,150.7467333333333,3090.6199999999826,0.010000000000001563,7.0,57.68666666666667,0,0.006679999999999999,0.7,0.9998844464987289
17.08,256,296,252.3251965763355,295.74750530433164,3.68,8.24,7,3.9,52.0,Player collided with enemy,149.41346666666666,3098.8599999999824,0.010000000000001563,7.0,57.693333333333335,0,0.00368,0.7,1.0
17.09,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,52.0,Player collided with enemy,148.04453333333333,3107.099999999982,0.010000000000001563,7.0,57.64666666666667,0,0.00068,0.7,0.9991911254911023
17.11,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,52.0,Player collided with enemy,146.66866666666667,3115.339999999982,0.019999999999999574,7.0,57.6,0,0.00232,0.7,0.9983822509822048
17.13,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,52.0,Player collided with enemy,145.26193333333333,3123.5799999999817,0.019999999999999574,7.0,57.553333333333335,0,0.00068,0.7,0.9975733764733071
17.14,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,52.0,Player collided with enemy,143.8443333333333,3131.8199999999815,0.010000000000001563,7.0,57.50666666666667,0,0.00232,0.7,0.9967645019644095
17.16,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,52.0,Player collided with enemy,142.43886666666666,3140.0599999999813,0.010000000000001563,7.0,57.46,0,0.00068,0.7,0.9959556274555119
17.18,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,52.0,Player collided with enemy,141.06586666666664,3148.299999999981,0.019999999999999574,7.0,57.413333333333334,0,0.00232,0.7,0.9951467529466143
17.19,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,52.0,Player collided with enemy,139.70193333333333,3156.539999999981,0.019999999999999574,7.0,57.36666666666667,0,0.00068,0.7,0.9943378784377166
17.21,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,52.0,Player collided with enemy,138.36726666666667,3164.7799999999806,0.019999999999999574,7.0,57.32,0,0.00232,0.7,0.993529003928819
17.23,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,52.0,Player collided with enemy,137.03846666666666,3173.0199999999804,0.019999999999999574,7.0,57.27333333333333,0,0.00068,0.7,0.9927201294199214
17.24,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,52.0,Player collided with enemy,135.73579999999998,3181.25999999998,0.00999999999999801,7.0,57.22666666666667,0,0.00232,0.7,0.9919112549110237
17.26,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,52.0,Player collided with enemy,134.4358,3189.49999999998,0.00999999999999801,7.0,57.18,0,0.00068,0.7,0.9911023804021262
17.27,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,52.0,Player collided with enemy,133.15866666666668,3197.73999999998,0.00999999999999801,7.0,57.13333333333333,0,0.00232,0.7,0.9902935058932285
17.29,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,52.0,Player collided with enemy,131.88099999999997,3205.9799999999796,0.00999999999999801,7.0,57.086666666666666,0,0.00068,0.7,0.9894846313843308
17.31,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,52.0,Player collided with enemy,130.623,3214.2199999999793,0.019999999999999574,7.0,57.04,0,0.00232,0.7,0.9886757568754333
17.32,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,52.0,Player collided with enemy,129.3612,3222.459999999979,0.019999999999999574,7.0,56.99333333333333,0,0.00068,0.7,0.9878668823665356
17.34,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,52.0,Player collided with enemy,128.11593333333332,3230.699999999979,0.019999999999999574,7.0,56.946666666666665,0,0.00232,0.7,0.9870580078576381
17.36,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,52.0,Player collided with enemy,126.8638,3238.9399999999787,0.019999999999999574,7.0,56.9,0,0.00068,0.7,0.9862491333487404
17.37,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,52.0,Player collided with enemy,125.62519999999999,3247.1799999999785,0.010000000000001563,7.0,56.85333333333333,0,0.00232,0.7,0.9854402588398428
17.39,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,52.0,Player collided with enemy,124.37673333333332,3255.4199999999782,0.010000000000001563,7.0,56.806666666666665,0,0.00068,0.7,0.9846313843309452
17.41,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,52.0,Player collided with enemy,123.13893333333334,3263.659999999978,0.019999999999999574,7.0,56.76,0,0.00232,0.7,0.9838225098220476
17.42,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,52.0,Player collided with enemy,121.88853333333333,3271.899999999978,0.019999999999999574,7.0,56.71333333333333,0,0.00068,0.7,0.9830136353131499
17.44,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,52.0,Player collided with enemy,120.64599999999999,3280.1399999999776,0.019999999999999574,7.0,56.666666666666664,0,0.00232,0.7,0.9822047608042523
17.46,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,52.0,Player collided with enemy,119.38826666666665,3288.3799999999774,0.019999999999999574,7.0,56.62,0,0.00068,0.7,0.9813958862953547
17.47,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,52.0,Player collided with enemy,118.13593333333333,3296.619999999977,0.00999999999999801,7.0,56.57333333333333,0,0.00232,0.7,0.980587011786457
17.49,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,52.0,Player collided with enemy,116.86599999999999,3304.859999999977,0.00999999999999801,7.0,56.526666666666664,0,0.00068,0.7,0.9797781372775595
17.5,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,52.0,Player collided with enemy,115.59919999999998,3313.0999999999767,0.010000000000001563,7.0,56.48,0,0.00232,0.7,0.9789692627686618
17.52,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,52.0,Player collided with enemy,114.31259999999999,3321.3399999999765,0.010000000000001563,7.0,56.43333333333333,0,0.00068,0.7,0.9781603882597641
17.54,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,52.0,Player collided with enemy,113.02706666666666,3329.5799999999763,0.019999999999999574,7.0,56.38666666666666,0,0.00232,0.7,0.9773515137508666
17.56,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,52.0,Player collided with enemy,111.68479999999998,3337.819999999976,0.019999999999999574,7.0,56.34,0,0.00068,0.7,0.976542639241969
17.57,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,52.0,Player collided with enemy,110.30766666666665,3346.059999999976,0.010000000000001563,7.0,56.29333333333334,0,0.00232,0.7,0.9757337647330714
17.59,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,52.0,Player collided with enemy,108.87373333333335,3354.2999999999756,0.010000000000001563,7.0,56.24666666666667,0,0.00068,0.7,0.9749248902241738
17.6,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,52.0,Player collided with enemy,107.40486666666668,3362.5399999999754,0.010000000000001563,7.0,56.2,0,0.00232,0.7,0.9741160157152762
17.62,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,52.0,Player collided with enemy,105.87920000000001,3370.779999999975,0.010000000000001563,7.0,56.153333333333336,0,0.00068,0.7,0.9733071412063786
17.64,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,17.0,Player collided with enemy,104.3186,3379.019999999975,0.019999999999999574,7.0,55.873333333333335,0,0.00232,0.7,0.9684538941529929
17.66,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,17.0,Player collided with enemy,102.7012,3387.2599999999748,0.019999999999999574,7.0,55.593333333333334,0,0.00068,0.7,0.9636006470996071
17.67,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,17.0,Player collided with enemy,101.04880000000001,3395.4999999999745,0.010000000000001563,7.0,55.31333333333333,0,0.00232,0.7,0.9587474000462214
17.69,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,17.0,Player collided with enemy,99.37046666666667,3403.7399999999743,0.010000000000001563,7.0,55.03333333333333,0,0.00068,0.7,0.9538941529928356
17.71,256,296,258.3110834532487,296.1587938852551,2.32,8.24,7,-176.1,17.0,Player collided with enemy,97.68746666666667,3411.979999999974,0.019999999999999574,7.0,54.75333333333333,0,0.00232,0.7,0.9490409059394499
17.72,256,296,255.3181400147921,295.95314959479333,0.68,8.24,7,3.9,17.0,Player collided with enemy,95.97746666666667,3420.219999999974,0.019999999999999574,7.0,54.473333333333336,0,0.00068,0.7,0.9441876588860643
17.74,263,296,258.3180842226454,295.97144576290964,4.68,8.24,7,0.3,17.0,Player collided with enemy,94.27753333333332,3428.4599999999737,0.019999999999999574,7.0,54.193333333333335,0,0.00468,0.7,0.9393344118326785
17.76,270,296,261.3180752607,295.97877867448017,8.68,8.24,7,0.1,17.0,Player collided with enemy,92.5872,3436.6999999999734,0.019999999999999574,7.0,53.913333333333334,0,0.00868,0.7,0.9344811647792928
17.77,277,296,264.3180725138373,295.982838375016,12.68,8.24,7,0.1,17.0,Player collided with enemy,90.90606666666666,3444.939999999973,0.019999999999999574,7.0,53.63333333333333,0,0.01268,0.7,0.929627917725907
17.79,284,296,267.31807137339695,295.98545421919164,16.68,8.24,7,0.0,17.0,Player collided with enemy,89.23366666666668,3453.179999999973,0.019999999999999574,7.0,53.35333333333333,0,0.01668,0.7,0.9247746706725213
