Time,Player_X,Player_Y,Enemy_X,Enemy_Y,Distance_to_Nearest_Enemy,Time_in_Safe_Areas,Player_Speed,Player_Direction,Input_Frequency,Events
6.52,707,609,368.90948301340717,199.3138441221287,531.18,0.00,7,50.5,0.00,No events
6.52,707,609,370.81896602681434,201.6276882442574,528.18,0.00,7,50.5,0.00,No events
6.54,707,609,372.7284490402215,203.9415323663861,525.18,0.02,7,50.5,0.00,No events
6.55,707,609,374.6379320536287,206.2553764885148,522.18,0.04,7,50.5,0.00,No events
6.57,707,609,376.54741506703584,208.5692206106435,519.18,0.05,7,50.5,0.00,No events
6.59,707,609,378.456898080443,210.8830647327722,516.18,0.07,7,50.5,0.00,No events
6.60,707,609,380.3663810938502,213.1969088549009,513.18,0.09,7,50.5,0.00,No events
6.62,707,609,382.27586410725735,215.5107529770296,510.18,0.10,7,50.5,0.00,No events
6.64,707,609,384.1853471206645,217.8245970991583,507.18,0.12,7,50.5,0.00,No events
6.65,707,609,386.0948301340717,220.138441221287,504.18,0.14,7,50.5,0.00,No events
6.67,707,609,388.00431314747885,222.4522853434157,501.18,0.15,7,50.5,0.00,No events
6.69,707,609,389.913796160886,224.7661294655444,498.18,0.17,7,50.5,0.00,No events
6.70,707,609,391.8232791742932,227.0799735876731,495.18,0.19,7,50.5,0.00,No events
6.72,707,609,393.73276218770036,229.3938177098018,492.18,0.20,7,50.5,0.00,No events
6.74,707,609,395.6422452011075,231.7076618319305,489.18,0.22,7,50.5,0.00,No events
6.75,707,609,397.5517282145147,234.0215059540592,486.18,0.24,7,50.5,0.00,No events
6.77,707,609,399.46121122792186,236.3353500761879,483.18,0.25,7,50.5,0.00,No events
6.79,707,609,401.37069424132903,238.6491941983166,480.18,0.27,7,50.5,0.00,No events
6.80,707,609,403.2801772547362,240.9630383204453,477.18,0.29,7,50.5,0.00,No events
6.82,707,609,405.18966026814337,243.276882442574,474.18,0.30,7,50.5,0.00,No events
6.84,707,609,407.09914328155054,245.5907265647027,471.18,0.32,7,50.5,0.00,No events
6.85,707,609,409.0086262949577,247.9045706868314,468.18,0.34,7,50.5,0.00,No events
6.87,707,609,410.9181093083649,250.2184148089601,465.18,0.35,7,50.5,0.00,No events
6.89,707,609,412.82759232177204,252.5322589310888,462.18,0.37,7,50.5,0.00,No events
6.90,707,609,414.7370753351792,254.8461030532175,459.18,0.39,7,50.5,0.00,No events
6.92,707,609,416.6465583485864,257.1599471753462,456.18,0.40,7,50.5,0.00,No events
6.94,707,609,418.55604136199355,259.47379129747486,453.18,0.42,7,50.5,0.00,No events
6.95,707,609,420.4655243754007,261.78763541960353,450.18,0.44,7,50.5,0.00,No events
6.97,707,609,422.3750073888079,264.1014795417322,447.18,0.45,7,50.5,0.00,No events
6.99,707,609,424.28449040221506,266.4153236638609,444.18,0.47,7,50.5,0.00,No events
7.00,707,609,426.1939734156222,268.72916778598955,441.18,0.49,7,50.5,0.00,No events
7.02,707,609,428.1034564290294,271.0430119081182,438.18,0.50,7,50.5,0.00,No events
7.04,707,609,430.01293944243656,273.3568560302469,435.18,0.52,7,50.5,0.00,No events
7.05,707,609,431.92242245584373,275.67070015237556,432.18,0.54,7,50.5,0.00,No events
7.07,707,609,433.8319054692509,277.98454427450423,429.18,0.55,7,50.5,0.00,No events
7.09,707,609,435.74138848265807,280.2983883966329,426.18,0.57,7,50.5,0.00,No events
7.10,707,609,437.65087149606524,282.6122325187616,423.18,0.58,7,50.5,0.00,No events
7.12,707,609,439.5603545094724,284.92607664089024,420.18,0.60,7,50.5,0.00,No events
7.13,707,609,441.4698375228796,287.2399207630189,417.18,0.62,7,50.5,0.00,No events
7.15,707,609,443.37932053628674,289.5537648851476,414.18,0.63,7,50.5,0.00,No events
7.17,707,609,445.2888035496939,291.86760900727626,411.18,0.65,7,50.5,0.00,No events
7.19,707,609,447.1982865631011,294.18145312940493,408.18,0.67,7,50.5,0.00,No events
7.20,707,609,449.10776957650825,296.4952972515336,405.18,0.68,7,50.5,0.00,No events
7.22,707,609,451.0172525899154,298.80914137366227,402.18,0.70,7,50.5,0.00,No events
7.23,707,609,452.9267356033226,301.12298549579094,399.18,0.72,7,50.5,0.00,No events
7.25,707,609,454.83621861672975,303.4368296179196,396.18,0.73,7,50.5,0.00,No events
7.27,707,609,456.7457016301369,305.7506737400483,393.18,0.75,7,50.5,0.00,No events
7.28,707,609,458.6551846435441,308.06451786217696,390.18,0.77,7,50.5,0.00,No events
7.30,707,609,460.56466765695126,310.3783619843056,387.18,0.78,7,50.5,0.00,No events
7.31,707,609,462.4741506703584,312.6922061064343,384.18,0.80,7,50.5,0.00,No events
7.33,707,609,464.3836336837656,315.00605022856297,381.18,0.81,7,50.5,0.00,No events
7.35,707,609,466.29311669717276,317.31989435069164,378.18,0.83,7,50.5,0.00,No events
7.36,707,609,468.20259971057993,319.6337384728203,375.18,0.85,7,50.5,0.00,No events
7.38,707,609,470.1120827239871,321.947582594949,372.18,0.86,7,50.5,0.00,No events
7.40,707,609,472.02156573739427,324.26142671707765,369.18,0.88,7,50.5,0.00,No events
7.41,707,609,473.93104875080144,326.5752708392063,366.18,0.90,7,50.5,0.00,No events
7.43,707,609,475.8405317642086,328.889114961335,363.18,0.91,7,50.5,0.00,No events
7.45,707,609,477.7500147776158,331.20295908346367,360.18,0.93,7,50.5,0.00,No events
7.46,707,609,479.65949779102294,333.51680320559234,357.18,0.95,7,50.5,0.00,No events
7.48,707,609,481.5689808044301,335.830647327721,354.18,0.96,7,50.5,0.00,No events
7.50,707,609,483.4784638178373,338.1444914498497,351.18,0.98,7,50.5,0.00,No events
7.52,707,609,485.38794683124445,340.45833557197835,348.18,1.00,7,50.5,0.00,No events
7.53,707,609,487.2974298446516,342.772179694107,345.18,1.01,7,50.5,0.00,No events
7.55,707,609,489.2069128580588,345.0860238162357,342.18,1.03,7,50.5,0.00,No events
7.57,707,609,491.11639587146595,347.39986793836437,339.18,1.05,7,50.5,0.00,No events
7.58,707,609,493.0258788848731,349.71371206049304,336.18,1.06,7,50.5,0.00,No events
7.60,707,609,494.9353618982803,352.0275561826217,333.18,1.08,7,50.5,0.00,No events
7.62,707,609,496.84484491168746,354.3414003047504,330.18,1.10,7,50.5,0.00,No events
7.63,707,609,498.75432792509463,356.65524442687905,327.18,1.12,7,50.5,0.00,No events
7.65,707,609,500.6638109385018,358.9690885490077,324.18,1.13,7,50.5,0.00,No events
7.67,707,609,502.57329395190897,361.2829326711364,321.18,1.15,7,50.5,0.00,No events
7.68,707,609,504.48277696531613,363.59677679326506,318.18,1.16,7,50.5,0.00,No events
7.70,707,609,506.3922599787233,365.91062091539374,315.18,1.18,7,50.5,0.00,No events
7.72,707,609,508.30174299213047,368.2244650375224,312.18,1.20,7,50.5,0.00,No events
7.73,707,609,510.21122600553764,370.5383091596511,309.18,1.22,7,50.5,0.00,No events
7.75,707,609,512.1207090189448,372.85215328177975,306.18,1.23,7,50.5,0.00,No events
7.77,707,609,514.0301920323519,375.1659974039084,303.18,1.25,7,50.5,0.00,No events
7.78,707,609,515.939675045759,377.4798415260371,300.18,1.26,7,50.5,0.00,No events
7.80,707,609,517.8491580591661,379.79368564816576,297.18,1.28,7,50.5,0.00,No events
7.81,707,609,519.7586410725733,382.10752977029443,294.18,1.29,7,50.5,0.00,No events
7.83,707,609,521.6681240859804,384.4213738924231,291.18,1.31,7,50.5,0.00,No events
7.85,707,609,523.5776070993875,386.7352180145518,288.18,1.33,7,50.5,0.00,No events
7.86,707,609,525.4870901127947,389.04906213668045,285.18,1.34,7,50.5,0.00,No events
7.88,707,609,527.3965731262018,391.3629062588091,282.18,1.36,7,50.5,0.00,No events
7.89,707,609,529.3060561396089,393.6767503809378,279.18,1.38,7,50.5,0.00,No events
7.91,707,609,531.2155391530162,395.99059450306646,276.18,1.39,7,50.5,0.00,No events
7.93,707,609,533.1250221664233,398.30443862519513,273.18,1.41,7,50.5,0.00,No events
7.94,707,609,535.0345051798305,400.6182827473238,270.18,1.42,7,50.5,0.00,No events
7.96,707,609,536.9439881932376,402.9321268694525,267.18,1.44,7,50.5,0.00,No events
7.98,707,609,538.8534712066448,405.24597099158115,264.18,1.46,7,50.5,0.00,No events
7.99,707,609,540.7629542200519,407.5598151137098,261.18,1.48,7,50.5,0.00,No events
8.01,707,609,542.672437233459,409.8736592358385,258.18,1.49,7,50.5,0.00,No events
8.03,707,609,544.5819202468663,412.18750335796716,255.18,1.51,7,50.5,0.00,No events
8.04,707,616,546.4515665397234,414.5336539796463,257.61,1.52,7,51.4,0.00,No events
8.06,707,623,548.2820573889206,416.91048027767596,260.12,1.54,7,52.4,0.00,No events
8.08,707,630,550.0741046327034,419.31642430779186,262.70,1.56,7,53.3,0.00,No events
8.09,707,637,551.8284448045806,421.749999981844,265.35,1.57,7,54.2,0.00,No events
8.11,707,644,553.545833781708,424.2097916602675,268.06,1.59,7,55.1,0.00,No events
8.12,707,651,555.2270419336415,426.69445243185635,270.83,1.61,7,55.9,0.00,No events
8.16,707,658,556.8728497518861,429.2027021453827,273.65,1.62,10,56.7,0.00,Picked speed_boost
8.17,707,668,558.4695625328966,431.7424872337234,279.07,1.65,10,57.8,0.00,No events
8.18,707,678,560.0189973730268,434.31138810300405,284.58,1.66,10,58.9,0.00,No events
8.20,707,688,561.5229387393232,436.907184775847,290.19,1.68,10,59.9,0.00,No events
8.21,707,698,562.9831299611016,439.52784148664324,295.89,1.70,10,60.9,0.00,No events
8.23,707,708,564.401266830794,442.17149195877806,301.66,1.71,10,61.8,0.00,No events
8.25,707,718,565.7789929670897,444.8364254839092,307.51,1.73,10,62.7,0.00,No events
8.26,707,728,567.1178966360385,447.5210738715524,313.43,1.74,10,63.5,0.00,No events
8.28,707,738,568.4195087665515,450.2239992981414,319.41,1.76,10,64.3,0.00,No events
8.30,707,748,569.6853019344645,452.94388305596357,325.44,1.78,10,65.0,0.00,No events
8.31,707,758,570.9166901234444,455.67951518182423,331.54,1.79,10,65.8,0.00,No events
8.33,707,768,572.1150291013097,458.42978493116317,337.68,1.81,10,66.5,0.00,No events
8.35,707,768,573.313368079175,461.1800546805021,334.68,1.83,10,66.5,0.00,No events
8.36,707,768,574.5117070570403,463.93032442984105,331.68,1.84,10,66.5,0.00,No events
8.38,707,768,575.7100460349056,466.68059417918,328.68,1.86,10,66.5,0.00,No events
8.39,707,768,576.908385012771,469.43086392851893,325.68,1.87,10,66.5,0.00,No events
8.41,707,768,578.1067239906363,472.1811336778579,322.68,1.89,10,66.5,0.00,No events
8.43,707,768,579.3050629685016,474.9314034271968,319.68,1.91,10,66.5,0.00,No events
8.45,697,768,580.4230622445331,477.7152995493237,312.82,1.93,10,68.1,0.00,No events
8.46,687,768,581.4570166250306,480.5314917194445,306.23,1.94,10,69.8,0.00,No events
8.48,677,768,582.4032052456721,483.3783719582618,299.93,1.96,10,71.6,0.00,No events
8.50,667,768,583.2579262480106,486.2540374478766,293.93,1.98,10,73.4,0.00,No events
8.51,657,768,584.0175365469596,489.1562766168168,288.24,1.99,10,75.3,0.00,No events
8.53,647,768,584.6784964148223,492.0825595923807,282.87,2.01,10,77.3,0.00,No events
8.54,637,768,585.2374183182148,495.0300341564623,277.83,2.02,10,79.3,31.00,No events
8.56,627,768,585.6911191182187,497.9955283115865,273.15,2.04,10,81.3,31.00,No events
8.58,617,768,586.0366743998376,500.9755604502295,268.81,2.06,10,83.4,31.00,No events
8.59,607,768,586.2714733608165,503.96635791042695,264.85,2.07,10,85.5,31.00,No events
8.61,597,768,586.3932723953344,506.96388438990806,261.25,2.09,10,87.7,31.00,No events
8.63,587,768,586.4002452921426,509.9638762863488,258.04,2.11,10,89.9,31.00,No events
8.65,577,768,586.2910278659631,512.9618875528084,255.21,2.12,10,92.1,31.00,No events
8.66,567,768,586.064754885744,515.953342138528,252.77,2.14,10,94.3,31.00,No events
8.68,557,768,585.7210873717574,518.9335925709297,250.72,2.16,10,96.6,31.00,No events
8.70,547,768,585.2602287062484,521.8979827764231,249.06,2.18,10,98.8,31.00,No events
8.71,537,768,584.6829285198273,524.8419128867956,247.79,2.19,10,101.1,31.00,No events
8.73,527,768,583.990473938666,527.7609035776045,246.91,2.21,10,103.3,31.00,No events
8.75,517,768,583.1846684507096,530.6506574625538,246.40,2.23,10,105.6,31.00,No events
8.76,507,768,582.2677993090928,533.5071152299907,246.28,2.24,10,107.8,31.00,No events
8.78,497,768,581.2425949751566,536.3265045386316,246.51,2.26,10,110.0,31.00,No events
8.80,487,768,580.1121745593573,539.1053801536141,247.11,2.28,10,112.1,31.00,No events
8.81,477,768,578.8799915107013,541.8406543509487,248.05,2.29,10,114.3,31.00,No events
8.83,467,768,577.5497739201318,544.5296171922204,249.32,2.31,10,116.3,31.00,No events
8.85,457,768,576.1254637477326,547.1699468180058,250.91,2.33,10,118.3,31.00,No events
8.86,447,768,574.6111570827155,549.7597103833308,252.81,2.34,10,120.3,31.00,No events
8.88,437,768,573.0110472358481,552.2973566309307,255.00,2.36,10,122.2,31.00,No events
8.89,427,768,571.3293720884548,554.7817013531139,257.47,2.37,10,124.1,31.00,No events
8.91,417,768,569.5703667215864,557.2119071302711,260.21,2.39,10,125.9,31.00,No events
8.93,407,768,567.7382219588644,559.5874587648248,263.20,2.41,10,127.6,31.00,No events
8.95,397,768,565.8370491037293,561.9081357727035,266.42,2.42,10,129.3,31.00,No events
8.96,387,768,563.8708508536852,564.1739831730205,269.87,2.44,10,130.9,31.00,No events
8.98,377,768,561.8434981389423,566.3852816535574,273.52,2.46,10,132.5,31.00,No events
9.00,367,768,559.7587124615015,568.5425180057306,277.38,2.47,10,134.0,31.00,No events
9.01,357,768,557.6200531986052,570.6463565349974,281.42,2.49,10,135.5,31.00,No events
9.03,347,768,555.4309092736099,572.6976119739071,285.63,2.51,10,136.9,31.00,No events
9.05,337,768,553.1944945780631,574.6972242637128,290.01,2.53,10,138.2,31.00,No events
9.06,327,768,550.9138465411793,576.6462354314227,294.54,2.54,10,139.5,31.00,No events
9.08,317,768,548.5918272777845,578.545768674202,299.21,2.56,10,140.7,31.00,No events
9.10,307,768,546.23112679511,580.3970096717763,304.02,2.58,10,141.9,31.00,No events
9.11,297,768,543.8342677960591,582.2011900781296,308.95,2.59,10,143.0,31.00,No events
9.13,287,768,541.403611676698,583.9595730936904,313.99,2.61,10,144.1,31.00,No events
9.15,277,768,538.9413653750773,585.6734409853774,319.15,2.63,10,145.2,31.00,No events
9.16,267,768,536.4495887845922,587.3440844012833,324.41,2.64,10,146.2,31.00,No events
9.18,257,768,533.9302024964032,588.9727933166164,329.76,2.66,10,147.1,31.00,No events
9.20,247,768,531.3849956811673,590.5608494452455,335.20,2.68,10,148.0,31.00,No events
9.21,237,768,528.8156339602023,592.1095199546953,340.73,2.69,10,148.9,31.00,No events
9.23,227,768,526.2236671503476,593.6200523299233,346.33,2.71,10,149.8,31.00,No events
9.25,217,768,523.6105367955214,595.0936702412849,352.00,2.73,10,150.6,31.00,No events
9.26,207,768,520.9775834218095,596.531570283659,357.75,2.74,10,151.4,31.00,No events
9.28,197,768,518.326053472402,597.9349194659351,363.56,2.76,10,152.1,31.00,No events
9.30,187,768,515.6571058943852,599.3048533423679,369.42,2.78,10,152.8,31.00,No events
9.31,177,768,512.971818361855,600.6424746892513,375.35,2.79,10,153.5,31.00,No events
9.33,167,768,510.2711931295439,601.9488526416851,381.32,2.81,10,154.2,31.00,No events
9.34,157,768,507.55616251861403,603.2250222157282,387.35,2.82,10,154.8,31.00,No events
9.36,147,768,504.8275940418627,604.4719841508646,393.42,2.84,10,155.4,31.00,No events
9.38,137,768,502.08629517966784,605.6907050164156,399.54,2.86,10,156.0,31.00,No events
9.39,127,768,499.33301782085977,606.8821175333361,405.70,2.87,10,156.6,31.00,No events
9.41,117,768,496.5684623846042,608.0471210697555,411.89,2.89,10,157.1,31.00,No events
9.43,107,768,493.79328164051583,609.1865822747296,418.13,2.91,10,157.7,31.00,No events
9.44,97,768,491.0080842447726,610.3013358200234,424.40,2.92,10,158.2,31.00,No events
9.46,87,768,488.2134380101012,611.3921852244038,430.70,2.94,10,158.7,31.00,No events
9.48,77,768,485.409872927274,612.4599037389722,437.03,2.96,10,159.2,31.00,No events
9.49,67,768,482.59788395527886,613.5052352755564,443.38,2.97,10,159.6,31.00,No events
9.51,57,768,479.77793359667623,614.5288953631914,449.77,2.99,10,160.0,31.00,No events
9.53,47,768,476.9504542738938,615.531572120296,456.18,3.01,10,160.5,31.00,No events
9.54,37,768,474.11585052137207,616.5139272323556,462.62,3.02,10,160.9,31.00,No events
9.56,27,768,471.27450100760154,617.4765969267971,469.08,3.04,10,161.3,61.00,No events
9.58,17,768,468.4267604002065,618.4201929383366,475.56,3.06,10,161.7,61.00,No events
9.59,7,768,465.5729610863503,619.345303459428,482.07,3.07,10,162.0,61.00,No events
9.61,-3,768,462.7134147598806,620.2524940715784,488.59,3.09,10,162.4,61.00,No events
9.63,-3,768,459.8538684334109,621.1596846837289,485.59,3.11,10,162.4,61.00,No events
9.64,-3,768,456.99432210694124,622.0668752958793,482.59,3.12,10,162.4,61.00,No events
9.66,-3,768,454.13477578047156,622.9740659080297,479.59,3.14,10,162.4,61.00,No events
9.68,-3,768,451.2752294540019,623.8812565201802,476.59,3.16,10,162.4,61.00,No events
9.69,-3,768,448.4156831275322,624.7884471323306,473.59,3.17,10,162.4,61.00,No events
9.71,-3,768,445.5561368010625,625.695637744481,470.59,3.19,10,162.4,61.00,No events
9.73,-3,768,442.6965904745928,626.6028283566314,467.59,3.21,10,162.4,61.00,No events
9.74,-3,768,439.83704414812314,627.5100189687819,464.59,3.22,10,162.4,61.00,No events
9.76,-3,768,436.97749782165346,628.4172095809323,461.59,3.24,10,162.4,61.00,No events
9.78,-3,768,434.1179514951838,629.3244001930827,458.59,3.26,10,162.4,61.00,No events
9.79,-3,768,431.2584051687141,630.2315908052332,455.59,3.27,10,162.4,61.00,No events
9.81,-3,768,428.3988588422444,631.1387814173836,452.59,3.29,10,162.4,61.00,No events
9.83,-3,768,425.5393125157747,632.045972029534,449.59,3.31,10,162.4,61.00,No events
9.84,-3,768,422.67976618930504,632.9531626416845,446.59,3.33,10,162.4,61.00,No events
9.86,-3,768,419.82021986283536,633.8603532538349,443.59,3.34,10,162.4,61.00,No events
9.88,-3,768,416.9606735363657,634.7675438659853,440.59,3.36,10,162.4,61.00,No events
9.89,-3,768,414.101127209896,635.6747344781357,437.59,3.37,10,162.4,61.00,No events
9.91,-3,768,411.2415808834263,636.5819250902862,434.59,3.39,10,162.4,61.00,No events
9.93,-3,768,408.3820345569566,637.4891157024366,431.59,3.41,10,162.4,61.00,No events
9.94,-3,768,405.52248823048694,638.396306314587,428.59,3.42,10,162.4,61.00,No events
9.96,-3,768,402.66294190401726,639.3034969267375,425.59,3.44,10,162.4,61.00,No events
9.98,-3,768,399.8033955775476,640.2106875388879,422.59,3.46,10,162.4,61.00,No events
9.99,-3,768,396.9438492510779,641.1178781510383,419.59,3.47,10,162.4,61.00,No events
10.01,-3,768,394.0843029246082,642.0250687631888,416.59,3.49,10,162.4,61.00,No events
10.03,-3,768,391.2247565981385,642.9322593753392,413.59,3.51,10,162.4,61.00,No events
10.04,-3,768,388.36521027166884,643.8394499874896,410.59,3.52,10,162.4,61.00,No events
10.06,-3,768,385.50566394519916,644.74664059964,407.59,3.54,10,162.4,61.00,No events
10.08,-3,768,382.6461176187295,645.6538312117905,404.59,3.56,10,162.4,61.00,No events
10.09,-3,768,379.7865712922598,646.5610218239409,401.59,3.57,10,162.4,61.00,No events
10.11,-3,768,376.9270249657901,647.4682124360913,398.59,3.59,10,162.4,61.00,No events
10.13,-3,768,374.0674786393204,648.3754030482418,395.59,3.61,10,162.4,61.00,No events
10.14,-3,768,371.20793231285074,649.2825936603922,392.59,3.62,10,162.4,61.00,No events
10.16,-3,768,368.34838598638106,650.1897842725426,389.59,3.64,10,162.4,61.00,No events
10.18,-3,768,365.4888396599114,651.096974884693,386.59,3.66,10,162.4,61.00,No events
10.19,-3,768,362.6292933334417,652.0041654968435,383.59,3.67,10,162.4,61.00,No events
10.21,-3,768,359.769747006972,652.9113561089939,380.59,3.69,10,162.4,61.00,No events
10.23,-3,768,356.9102006805023,653.8185467211443,377.59,3.71,10,162.4,61.00,No events
10.24,-3,768,354.05065435403264,654.7257373332948,374.59,3.72,10,162.4,61.00,No events
10.26,-3,768,351.19110802756296,655.6329279454452,371.59,3.74,10,162.4,61.00,No events
10.28,-3,758,348.3090635577272,656.4658863320943,365.69,3.76,10,163.9,61.00,No events
10.29,-3,748,345.4059863592659,657.2222875350112,360.04,3.77,10,165.4,61.00,No events
10.31,-3,738,342.483505949428,657.8998628106181,354.65,3.79,10,166.9,61.00,No events
10.33,-3,728,339.54341755618856,658.4964197986242,349.52,3.81,10,168.5,61.00,No events
10.34,-3,718,336.587681568955,659.0098638304062,344.67,3.82,10,170.1,61.00,No events
10.36,-3,708,333.6184205607307,659.438220066545,340.10,3.84,10,171.8,61.00,No events
10.38,-3,698,330.63791364937373,659.7796560801013,335.82,3.86,10,173.5,61.00,No events
10.39,-3,688,327.648588021433,660.0325044341337,331.83,3.87,10,175.2,61.00,No events
10.41,-3,678,324.65300751494266,660.1952847435541,328.14,3.89,10,176.9,61.00,No events
10.43,-3,668,321.65385824603067,660.2667246678599,324.75,3.91,10,178.6,61.00,No events
10.45,-3,658,318.6539313652904,660.2457792575725,321.66,3.92,10,-179.6,61.00,No events
10.46,-3,648,315.65610313909536,660.1316480776603,318.89,3.94,10,-177.8,61.00,No events
10.48,-3,638,312.66331266260454,659.9237895588892,316.42,3.95,10,-176.0,61.00,No events
10.49,-3,628,309.6785376183159,659.6219320842566,314.27,3.97,10,-174.2,61.00,No events
10.51,-3,618,306.7047685894442,659.2260814016458,312.44,3.99,10,-172.4,61.00,No events
10.52,-3,608,303.7449825141163,658.7365240625169,310.91,4.00,10,-170.6,61.00,No events
10.54,-3,598,300.80211591831403,658.1538267145644,309.70,4.02,10,-168.8,61.00,No events
10.56,-3,588,297.8790385881967,657.4788312166876,308.80,4.04,10,-167.0,61.00,No events
10.57,-3,578,294.97852833359076,656.7126456889426,308.20,4.05,10,-165.2,44.00,No events
10.59,-3,568,292.10324745418694,655.8566317494914,307.90,4.07,10,-163.4,44.00,No events
10.61,-3,558,289.2557214509607,654.9123883163924,307.90,4.09,10,-161.7,44.00,No events
10.62,-3,548,286.4383204323657,653.8817324570389,308.20,4.10,10,-159.9,44.00,No events
10.64,-3,538,283.6532435544787,652.7666778466007,308.77,4.12,10,-158.2,44.00,No events
10.66,-3,528,280.9025067140444,651.5694114457201,309.63,4.14,10,-156.5,44.00,No events
10.67,-3,518,278.18793359106667,650.2922690260947,310.75,4.15,10,-154.8,44.00,No events
10.69,-3,508,275.5111500205295,648.9377101619244,312.14,4.17,10,-153.2,44.00,No events
10.71,-3,498,272.873581567218,647.5082932688887,313.78,4.19,10,-151.5,44.00,No events
10.72,-3,488,270.27645408814845,646.0066512151816,315.67,4.20,10,-150.0,44.00,No events
10.74,-3,478,267.7207969967946,644.4354679568019,317.79,4.22,10,-148.4,44.00,No events
10.76,-3,468,265.2074488933756,642.7974565676351,320.14,4.24,10,-146.9,44.00,No events
10.77,-3,458,262.73706519566,641.095338949472,322.71,4.25,10,-145.4,44.00,No events
10.79,-3,448,260.3101273935005,639.3318274228725,325.48,4.27,10,-144.0,44.00,No events
10.80,-3,438,257.92695355518356,637.5096083206893,328.46,4.29,10,-142.6,44.00,No events
10.82,-3,428,255.58770973166628,635.6313276350259,331.63,4.30,10,-141.2,44.00,No events
10.84,-3,418,253.29242193267422,633.6995787072927,334.98,4.32,10,-139.9,44.00,No events
10.85,-3,408,251.04098838330776,631.716891900763,338.51,4.33,10,-138.6,44.00,No events
10.87,-3,398,248.83319180839257,629.6857261557307,342.20,4.35,10,-137.4,44.00,No events
10.89,-3,388,246.66871153184468,627.6084622985293,346.04,4.37,10,-136.2,44.00,No events
10.90,-3,378,244.5471352178169,625.4873979563283,350.04,4.38,10,-135.0,44.00,No events
10.92,-3,368,242.46797011784005,623.3247439185686,354.18,4.40,10,-133.9,44.00,No events
10.94,-3,358,240.43065372251777,621.1226217817763,358.46,4.42,10,-132.8,44.00,No events
10.95,-3,348,238.43456374692747,618.8830627159448,362.86,4.44,10,-131.7,44.00,No events
10.97,-3,338,236.4790274054034,616.6080071964071,367.39,4.45,10,-130.7,44.00,No events
10.99,-3,328,234.56332995378304,614.2993055539563,372.03,4.47,10,-129.7,44.00,No events
11.00,-3,318,232.68672249562627,611.9587192069076,376.78,4.49,10,-128.7,44.00,No events
11.02,-3,308,230.8484290636507,609.5879224509719,381.63,4.50,10,-127.8,44.00,No events
11.04,-3,298,229.0476529990281,607.1885046955399,386.58,4.52,10,-126.9,44.00,No events
11.06,-3,288,227.28358265966293,604.7619730477405,391.62,4.54,10,-126.0,44.00,No events
11.07,-3,278,225.55539649454374,602.3097551580148,396.75,4.55,10,-125.2,44.00,No events
11.09,-3,268,223.86226752512326,599.8332022526827,401.97,4.57,10,-124.4,44.00,No events
11.11,-3,258,222.2033672768277,597.3335922898675,407.26,4.59,10,-123.6,44.00,No events
11.12,-3,248,220.57786920455862,594.8121331850931,412.63,4.60,10,-122.8,44.00,No events
11.14,-3,238,218.98495165573598,592.2699660618196,418.07,4.62,10,-122.1,44.00,No events
11.15,-3,228,217.42380041329886,589.7081684901451,423.58,4.63,10,-121.4,44.00,No events
11.17,7,218,215.9458836769547,587.0974670287685,424.14,4.65,10,-119.5,44.00,No events
11.19,17,208,214.55182302733172,584.4410418171029,425.13,4.67,10,-117.7,44.00,No events
11.21,27,198,213.24194816796887,581.7421109449224,426.55,4.68,10,-115.9,44.00,No events
11.22,37,188,212.01630438257817,579.0039003410183,428.39,4.70,10,-114.1,44.00,No events
11.24,47,188,210.84983362358,576.2399636614972,421.40,4.72,10,-112.9,44.00,No events
11.26,57,188,209.74462314284852,573.4509656705906,414.61,4.74,10,-111.6,44.00,No events
11.27,67,188,208.70277630987334,570.6376837478854,408.03,4.75,10,-110.3,44.00,No events
11.29,77,188,207.726402866313,567.8010140634296,401.67,4.77,10,-109.0,44.00,No events
11.30,87,188,206.81760793641592,564.9419772019336,395.53,4.78,10,-107.6,44.00,No events
11.32,97,188,205.9784797946807,562.0617230531217,389.61,4.80,10,-106.2,44.00,No events
11.34,107,188,205.2110764237943,559.1615347719317,383.94,4.82,10,-104.8,44.00,No events
11.36,117,188,204.51741093277167,556.2428316033028,378.50,4.84,10,-103.4,44.00,No events
11.37,127,188,203.89943594676052,553.3071703631961,373.31,4.85,10,-101.9,44.00,No events
11.39,137,188,203.35902712517264,550.3562453716806,368.38,4.87,10,-100.4,44.00,No events
11.41,147,188,202.89796601218987,547.3918866467462,363.71,4.89,10,-98.8,44.00,No events
11.42,157,188,202.51792247132363,544.4160561900425,359.31,4.90,10,-97.3,44.00,No events
11.44,167,188,202.2204370011878,541.4308422286892,355.18,4.92,10,-95.7,44.00,No events
11.46,177,188,202.0069032702322,538.438451320779,351.33,4.94,10,-94.1,44.00,No events
11.48,187,188,201.87855124092425,535.441198285653,347.76,4.96,10,-92.5,44.00,No events
11.49,197,188,201.83643127580632,532.441493982136,344.48,4.97,10,-90.8,44.00,No events
11.51,197,188,201.79431131068839,529.441789678619,341.48,4.99,10,-90.8,44.00,No events
11.53,197,188,201.75219134557045,526.442085375102,338.48,5.00,10,-90.8,44.00,No events
11.54,197,188,201.71007138045252,523.442381071585,335.48,5.02,10,-90.8,44.00,No events
11.56,197,188,201.66795141533458,520.442676768068,332.48,5.04,10,-90.8,44.00,No events
11.57,197,188,201.62583145021665,517.4429724645511,329.48,5.05,10,-90.8,44.00,No events
